Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
324,16644481,Liquidus,"2026-09-02 01:29:04",2351.1,2,liquidus
325,16655190,"Will Rice","2026-09-02 08:03:17",2350.6,2,willrice
326,16664788,rian,"2026-09-02 19:44:47",2349.7,2,rian55
327,16716475,"dong & shen","2026-09-02 07:08:31",2348.6,2,"dongcookies,muyouqian4"
328,16658221,"Roshan Roy","2026-09-02 15:45:05",2347.6,2,"adhilvt,mohamedarifj,roshanroy333"
329,16732292,takaygiiiiiiii,"2026-09-03 00:27:00",2343.8,2,takaygiiiiiiii
330,16699741,Tom3,"2026-09-01 19:55:33",2343.7,2,tomohiroaz
331,16743858,kawauso9n,"2026-09-02 22:38:40",2342.0,2,kawauso9n
332,16786517,"TongYi Hong_HENU","2026-09-01 06:00:20",2341.5,2,"hongtongyi,lizhe125,ypeng1234"
333,16707915,MGöksu,"2026-09-01 15:00:15",2340.3,2,mgoksu
334,16736874,mhiro2,"2026-09-03 00:01:19",2330.6,2,mhiro2
335,16674102,没落者,"2026-09-01 16:03:45",2328.0,2,needless090
336,16670384,"Gordeev Max","2026-09-02 06:22:58",2327.3,2,gordeevmax
337,16785483,xiongrui666,"2026-09-02 17:43:10",2327.2,2,xiongrui666
338,16731926,"Pardheev Krishna","2026-09-02 19:48:20",2326.0,2,"anandkumar0901,ayushjiwatramani,nidhibsh,nitindatanylatics,pardheev"
339,16655912,sssskilo,"2026-09-01 23:48:09",2325.3,2,wellkilo
340,16665233,"Akash Deep","2026-09-02 08:50:29",2325.1,2,akashdeepo
341,16634149,"Hozuma ITOBAYASHI","2026-08-31 22:48:33",2325.0,2,hozumaitobayashi
342,16674174,"Ramesh Arvind","2026-08-31 03:25:39",2324.5,2,rameshln
343,16741819,"Paritosh Kumar Tripathi","2026-08-31 17:24:32",2324.4,2,paritoshtripathi5
344,16637546,Forrest,"2026-09-03 00:22:01",2323.8,2,yinxiaogang
345,16630804,"Emre Cirak","2026-09-02 18:17:23",2323.8,2,biohack44
346,16725899,Zhenghongshuang,"2026-09-02 01:44:40",2322.2,2,zhenghongshuang
347,16677337,"xi luo","2026-09-03 00:43:33",2321.9,2,xiluo00
348,16797063,Nianhua1,"2026-09-02 06:48:12",2317.4,2,nianhua1
349,16790091,ChengxuGu,"2026-08-30 12:52:07",2316.4,2,chengxugu
350,16696743,"wennan cao","2026-09-02 00:34:12",2316.4,2,wennancao
351,16738852,ZJUwlm,"2026-09-01 02:44:23",2312.2,2,zjuwlm
352,16802039,"Anna Currie","2026-09-01 17:53:02",2310.2,2,hcnfgxsghvbkhbty
353,16790432,"Field General","2026-09-01 01:53:02",2307.6,2,kevinarvai
354,16628951,"Hiro Nomo","2026-09-02 12:05:55",2306.0,2,morinokuma3
355,16806006,2,"2026-09-02 15:08:50",2305.2,2,smallvv
356,16696738,rekhasri,"2026-09-03 00:01:07",2303.2,2,rekhasri
357,16792109,rogerrogerroger3r,"2026-09-02 14:25:47",2303.1,2,rogerrogerroger3r
358,16654403,"Skibidi Six Seven","2026-09-03 01:07:39",2302.6,2,iam4722202468
359,16623877,Chikuwabu,"2026-09-02 23:18:35",2301.8,2,prgckwb
360,16731678,ShadowT_T,"2026-09-02 20:57:42",2300.5,2,shadowtt
361,16736427,KouFu,"2026-09-02 09:58:52",2300.4,2,kouheif
362,16731966,ねねね,"2026-09-01 00:02:16",2300.3,2,napier1550
363,16676885,"Riva Kajangu","2026-09-02 20:38:21",2299.3,2,rivakajangu
364,16632423,goh,"2026-09-02 03:27:12",2295.7,2,bungohatayama
365,16675671,"MMM Abbie","2026-09-02 13:39:44",2294.7,2,kchuang
366,16688896,"JianYuan Deng","2026-09-02 17:11:59",2294.1,2,jianyuandeng
367,16779254,MaxZhuCHN,"2026-09-02 11:17:58",2293.7,2,maxzhuchn
368,16677568,yarneo,"2026-09-02 22:40:17",2293.5,2,yarneo
369,16692845,"Yassine Ben Zekri","2026-09-01 12:05:28",2293.5,2,yassinebenzekri
370,16741096,"Yohanes Lengkong","2026-09-02 22:29:16",2292.9,2,yohanesfc
371,16732878,modelcollapse,"2026-09-01 10:23:20",2291.8,2,modelcollapse
372,16654158,"Md. Hamid Hosen","2026-09-01 08:31:35",2291.6,2,"esfersami50,foysalemonshanto,hosen42"
373,16658149,X,"2026-09-02 18:36:28",2291.2,2,lohithhb
374,16806000,wyz0210,"2026-09-02 17:11:14",2290.9,2,weiyouzhen
375,16623488,"Kevin E R MILLE","2026-09-02 05:54:32",2289.1,2,kevinermille
376,16630675,"Lucien de Rubempre","2026-08-30 17:20:05",2288.7,2,lucienderubempre
377,16773041,Lixin73,"2026-09-01 08:42:09",2288.3,2,lixin73
378,16659550,"Sai Syam","2026-09-01 06:56:47",2287.6,2,saisyam
379,16658038,Khanh,"2026-09-02 14:49:45",2287.6,2,khanhp142
380,16740851,Zefirrr,"2026-09-01 16:46:15",2286.0,2,zefirrrr
381,16727544,"Mostafa H","2026-09-01 10:03:53",2284.9,2,mostafahaghiri68
382,16753567,Davics,"2026-09-02 03:13:14",2284.3,2,davics
383,16783459,LKQ669,"2026-09-02 14:33:50",2282.8,2,lkq669
384,16701051,"Komi ShouKo","2026-09-02 12:49:00",2282.0,2,asdwswdxd
385,16775286,DanilAbdullin,"2026-09-02 05:42:51",2282.0,2,danilabdullin
386,16711398,Claude我崇拜你啊,"2026-09-02 21:23:04",2280.7,2,chenxizhao21
387,16795131,XuanxuChem,"2026-09-02 14:51:58",2280.5,2,zhaonoah
388,16637255,"Peter Parker","2026-09-03 00:43:51",2280.3,2,superallen001
389,16796937,Alan,"2026-09-02 14:03:32",2279.9,2,amunsentom
390,16697893,YWehbe,"2026-09-02 07:09:03",2279.5,2,youssefwehbe
391,16627032,"Kaito Fukami","2026-09-02 08:23:15",2279.1,2,kaitofukami
392,16673303,"Samuel Sundararaman ","2026-09-02 06:16:43",2278.8,2,neopok919
393,16806394,Flowers,"2026-09-02 04:03:16",2276.5,1,oliver34
394,16741500,weichy7,"2026-09-02 07:15:59",2275.3,2,weichy7
395,16686918,JustinLee,"2026-09-03 00:21:14",2273.8,2,justin2061
396,16662833,"umair zia","2026-09-02 19:06:13",2273.2,2,aimerscoding
397,16733851,tangaii,"2026-09-02 09:31:11",2272.5,2,tangai1
398,16705390,"Subramanya N","2026-08-25 16:45:45",2272.4,2,subramanya1997
399,16705659,"srijan k.r keshri","2026-09-02 06:15:51",2271.9,2,srijankrkeshri
400,16718033,TheMightiestMan,"2026-09-01 14:13:04",2271.9,2,themightiestman
401,16647192,"Sailor Ren","2026-09-02 13:28:42",2270.7,2,sailorren
402,16658830,"Farhat Pachisa","2026-09-01 12:21:28",2270.4,2,farhatpachisa
403,16693965,ra5anchor,"2026-09-01 12:12:05",2269.8,2,junmitsui
404,16642570,"Mathurin Ache","2026-09-02 06:17:18",2269.2,2,mathurinache
405,16791924,magu1234,"2026-09-01 06:35:21",2268.6,2,magu1234
406,16664640,"Tiannan Zhang","2026-09-02 19:19:18",2268.6,2,underestimated
407,16626093,"Pilkwang Kim","2026-09-02 09:00:59",2268.1,2,pilkwang
408,16802322,HongchenDai,"2026-09-01 10:08:03",2267.5,2,hongchendai
409,16748733,"Driz Lo","2026-09-02 23:28:29",2267.2,2,drizlo
410,16768104,"Ivan Aleksandrov","2026-09-02 23:40:03",2267.0,2,ivanblch
411,16740405,ibyyue,"2026-09-02 02:57:01",2266.1,2,ibyyue
412,16663264,Adarsh,"2026-09-01 13:51:29",2265.5,2,madarshbb
413,16802745,"Fuat Çakıcı","2026-09-02 12:04:20",2265.5,2,fuatcakiicii
414,16630548,"YJ Wee 2807","2026-09-02 15:48:55",2264.9,2,yjwee2807
415,16730675,"SOUTA Sakurai","2026-09-02 18:55:22",2263.3,2,soutasakurai
416,16717794,souldrive,"2026-09-01 00:28:30",2263.1,2,souldrive
417,16709176,Efnutrrionpy,"2026-09-01 22:41:29",2261.9,2,efnutrrionpy
418,16688217,"The Grower","2026-09-01 15:35:50",2261.3,2,vigneshsankar1962
419,16763375,Alex75,"2026-09-01 19:06:00",2261.3,2,alexmartinez75
420,16681744,team_fn,"2026-09-02 08:29:02",2260.5,2,fjklmn
421,16745569,kitchs,"2026-09-02 11:32:08",2260.2,2,kitchs
422,16626462,mango,"2026-09-02 00:56:25",2260.2,2,mango789
423,16736124,GIN,"2026-09-01 10:01:59",2259.6,2,runjinzhang
424,16639625,"Dr Chandrasen Pandey","2026-09-01 03:02:40",2258.6,2,devchandra
425,16734803,guoziyi123456,"2026-09-01 02:05:21",2258.4,2,"ax1lec,guoziyi123456,linhexlu,xuanzhechen"
426,16677855,Mehrdad_LU,"2026-09-02 20:06:20",2257.1,2,mehrdadal2023
427,16677107,gagacrow,"2026-09-02 23:03:53",2256.8,2,gagacrow
428,16640510,SpaTaro,"2026-09-02 16:04:40",2256.0,2,tarosqrd2
429,16684045,zekenoe,"2026-09-02 06:47:21",2255.4,2,"yizhewong,zekenos"
430,16689430,"Terry Luo","2026-09-02 10:05:48",2254.0,2,eimhluo1764
431,16631460,Kosuke.T,"2026-09-02 06:08:27",2251.2,2,kosuke1992
432,16672128,Cliffton,"2026-09-02 13:01:26",2250.4,2,rieltzx
433,16670276,"Egor Trushin","2026-09-02 18:56:14",2249.1,2,egortrushin
434,16734715,史永刚,"2026-09-02 06:35:46",2247.0,2,shizehao
435,16774727,"Dannya AbdulHadi","2026-09-02 06:00:08",2246.9,2,dannyaabdulhadi
436,16661570,"sissoko cheick","2026-09-02 21:45:33",2245.2,2,sissokocheick
437,16765884,洛希边际,"2026-09-02 13:52:48",2244.3,2,bxz2003
438,16733766,Paarthpowa,"2026-09-02 16:29:16",2242.1,2,paarthpowa
439,16652710,Ryutogrrr,"2026-09-01 08:02:58",2241.8,2,ryutogrrr
440,16625798,grifth,"2026-09-01 01:10:39",2239.8,2,grifth
441,16661607,choqui62,"2026-09-01 13:56:18",2238.3,2,choqui62
442,16802630,takotakosan,"2026-09-02 15:25:45",2238.2,2,takotakosan
443,16684748,"nailong alpha","2026-09-02 04:15:02",2238.1,2,"dejavucry,weiyun22021,yoruet"
444,16754823,"tiki tiki tiki","2026-09-02 12:39:13",2236.7,2,slangitup
445,16716263,"Ugnė Miklovaitė","2026-09-02 09:18:01",2236.1,2,ugnmiklovait
446,16623635,HiroyukiSasaki,"2026-09-03 00:15:22",2235.6,2,hiroyukisasaki815
447,16746395,Levin,"2026-09-02 06:17:02",2235.6,2,"sophiexs,zhengliwen"
448,16740892,"yuki matsumori","2026-09-02 23:30:23",2231.6,2,yukimatsumori
449,16754112,"rhythm master","2026-09-02 02:01:23",2231.0,2,lukaswong
450,16657785,"Himanshu Kumar","2026-09-02 19:08:40",2228.4,2,himanshujha2812
451,16727998,hidsaito,"2026-09-02 13:34:48",2226.8,2,hidsaito
452,16674385,"qr farm","2026-09-02 17:15:40",2224.8,2,qrz1201
453,16634179,daoviet,"2026-09-01 04:19:33",2221.9,2,daoviet
454,16743484,"薄和叶 Lv.INF","2026-09-01 22:35:56",2219.0,2,lumine01
455,16721501,αίνιγμα,"2026-09-01 18:22:08",2218.0,2,"muditnagori09,shahidnadaf001"
456,16775474,ERS,"2026-09-01 11:18:15",2217.3,2,shingo257
457,16740010,"Kobe BRYANT","2026-09-01 17:52:13",2216.7,2,kobebryantjohn
458,16624919,"Juste Me (●'◡'●)","2026-09-01 12:00:52",2216.5,2,degnonguidi
459,16621585,"Rokaiya Somapti","2026-09-01 12:16:52",2216.5,2,rokaiyasomapti
460,16729102,"Bruce Zheng","2026-09-02 14:29:10",2215.9,2,brucezheng666
461,16636536,tetsu2131,"2026-09-01 13:46:29",2215.5,2,tetsutani
462,16661039,Abracadabra,"2026-09-02 16:56:01",2215.4,2,giovannicr
463,16797154,"Elvern Neylmav Tanny","2026-09-02 16:18:42",2214.5,2,elvernneylmavtanny
464,16692185,"Xu Suyi","2026-09-01 11:32:05",2212.7,2,xuyuhaosuyi
465,16658300,"Thành Toàn Vương","2026-09-01 13:22:01",2212.4,2,thnhtonvng
466,16622420,RuiFSPinto,"2026-09-01 19:46:40",2211.6,2,ruifspinto
467,16759578,Randy,"2026-09-02 20:12:41",2211.5,2,rvndyerwin
468,16623805,"Howon Kang","2026-09-03 00:42:26",2211.3,2,howonkang
469,16784217,MMN0222,"2026-09-02 04:45:24",2210.5,2,mmn0222
470,16738822,shakedamo0w0,"2026-09-01 18:52:50",2210.0,2,shakedamo0w0
471,16661708,"Stanley Honkpehedji","2026-09-01 23:02:42",2209.9,2,stanleyhonkpehedji
472,16623974,Canon,"2026-09-03 00:00:29",2208.5,2,sotakurihara1
473,16639565,yasu,"2026-08-31 06:23:59",2208.4,2,yasutakababa
474,16777107,Pipiripipap,"2026-09-02 22:01:45",2208.1,2,yohalf
475,16738503,dddmd,"2026-09-01 14:31:12",2206.3,2,dddmdd
476,16657316,SCNU,"2026-09-02 08:58:16",2206.0,2,jasonxusk
477,16730223,Ojaswy,"2026-09-01 22:11:59",2205.0,2,ojaswy
478,16742159,mimi！,"2026-09-02 09:43:12",2203.4,2,"morongzhu,we111135"
479,16622842,Will,"2026-09-01 10:21:09",2200.3,2,wguesdon
480,16697898,"Yin Li","2026-09-02 04:34:48",2198.4,2,kevin250304
481,16662492,"Lester Leong","2026-09-01 09:17:42",2198.1,2,lesterleong
482,16716566,"Junliang Ye","2026-09-02 11:15:25",2196.6,2,junliangye
483,16665134,edteoh,"2026-09-02 23:01:34",2196.3,2,edteoh
484,16749576,heralces,"2026-09-02 13:59:21",2195.6,2,heralces
485,16633944,Toru59er,"2026-09-02 12:50:42",2195.6,2,toru59er
486,16659555,"Joseph Adamski","2026-09-01 18:25:44",2195.4,2,josephadamski91
487,16665311,"huayang sun","2026-09-02 09:02:22",2195.3,2,okami001
488,16722705,我的AI是豆包,"2026-09-02 15:39:46",2194.6,2,"carrotliang,haoxuanjng,kaoqiangzhang,rainhuang0220"
489,16718480,PLReddy23,"2026-09-03 00:19:46",2194.4,2,plreddy23
490,16634104,FarmGoose,"2026-09-02 14:56:52",2192.1,2,yizhanglou
491,16672136,chupaletas,"2026-09-02 11:37:50",2192.0,2,urvesh
492,16668157,"vineet dairashri","2026-09-01 17:46:14",2191.0,2,vineetdairashri
493,16775242,"Timothee Henry","2026-09-02 18:06:53",2190.7,2,timhenry
494,16742183,alessandrozonta,"2026-09-02 11:07:56",2190.2,2,azonta
495,16758954,shenjj02,"2026-09-03 00:57:48",2189.7,2,shenjj26
496,16707562,Snipine,"2026-09-02 09:00:20",2189.6,2,boluosnow
497,16777767,"Miyanogawa Yuya","2026-09-02 23:52:37",2188.8,2,veritalogos
498,16738759,YJR,"2026-09-02 11:13:13",2186.5,2,misakamikoto66
499,16730247,DOM-VASCONCELOS,"2026-09-03 00:51:29",2186.4,2,domcreator
500,16772109,Yashvs56,"2026-09-02 03:15:48",2186.3,2,yashvs56
501,16656496,"Vaibhav Gupta","2026-09-02 20:09:34",2186.2,2,vaihero
502,16793474,"Liu Classmate","2026-09-02 03:50:31",2185.1,2,liuclassmate
503,16806376,pardival,"2026-09-02 14:12:45",2184.6,2,pardival
504,16786595,"dbvz sbsbs","2026-09-02 09:40:48",2184.4,2,dbvzsbsbs
505,16782954,"Team Dajiang","2026-09-02 12:18:53",2184.3,2,"jihuaye,toolazyhhh123"
506,16796840,ezalbxx,"2026-09-02 14:26:04",2183.7,2,ezalbxx
507,16795798,"Refrain 1","2026-09-01 09:36:19",2183.3,2,"chisatoy,refrain1"
508,16804859,DevashishSoni123,"2026-09-02 08:18:03",2182.2,2,devashishsoni123
509,16655129,"Morylov Yehor","2026-09-03 00:55:41",2181.7,2,morylov
510,16674919,yukiZ,"2026-09-02 00:40:52",2181.1,2,hideyukizushi
511,16775684,ketterking,"2026-09-01 12:16:58",2179.5,2,"ketterwang,wwppyywwww"
512,16716533,wiffany,"2026-09-02 14:51:09",2178.6,2,wiffany
513,16659961,faahh,"2026-09-02 10:14:47",2178.1,2,shivam98saini
514,16634952,"Igor Zharov","2026-09-02 12:07:34",2178.1,2,flexonafft
515,16662628,AbhiniveshSharma5354,"2026-09-02 04:24:07",2177.9,2,abhiniveshsharma5354
516,16775571,Gaurav06520,"2026-09-02 12:00:14",2176.6,2,gaurav06520
517,16767360,"Sinh Nguyễn Đức","2026-09-02 12:29:18",2176.0,2,sinhnguync
518,16656011,"Jiashun Tan","2026-09-02 07:55:59",2176.0,2,jiashuntan
519,16682494,Phi,"2026-09-02 04:05:44",2175.0,2,ajinomoto132
520,16784416,tatt:)ch,"2026-09-02 08:19:42",2173.1,2,tattch
521,16662318,"Bardia Bahadori","2026-09-01 17:40:12",2171.7,2,bardiabahadori
522,16679694,"Yaro Perventsev","2026-09-02 16:18:13",2171.5,2,yaroslavperventsev
523,16725195,易研学社,"2026-09-02 12:03:20",2170.1,2,"chency17,fengwann,mingyingxin,sjojasdq,tbtbbb"
524,16701685,shawloong,"2026-09-02 10:11:23",2169.5,2,shawloong
525,16751152,"Andrew Reed","2026-09-03 01:06:40",2168.3,2,andrewreed
526,16730719,Xiaowenhao404,"2026-09-03 00:23:02",2168.1,2,xiaowenhao404
527,16682195,celefefwefwe1,"2026-09-02 16:48:52",2163.9,2,celefefwefwe1
528,16775350,"Sourabh Nirwanevht","2026-09-02 09:30:20",2163.9,2,sourabhnirwanevht
529,16651792,LX,"2026-09-02 10:29:49",2163.2,2,sunnylx
530,16624040,kumk,"2026-09-02 11:26:15",2162.1,2,kknagoya
531,16769411,Beyond,"2026-09-02 10:53:38",2160.3,2,themanysh
532,16740659,haodou092,"2026-09-02 13:27:06",2159.8,2,haodou092
533,16796238,"Zhongyi Dai","2026-09-01 09:19:24",2159.0,2,zhongyidai
534,16644145,"Mehdi Azouz","2026-08-31 10:03:12",2158.8,2,mehdiazouz
535,16691867,huyang111,"2026-09-02 15:16:45",2158.2,2,huyang111
536,16736120,"Ricky #2","2026-09-02 06:23:54",2156.5,2,rickyds97
537,16624276,Zejun_,"2026-09-02 05:43:11",2156.3,2,zejunfool
538,16777394,antadam127,"2026-09-02 09:36:25",2155.7,2,antadam127
539,16739633,kwa,"2026-09-02 05:24:22",2154.7,2,ikaroskaggle
540,16681927,"Dariush Afshar","2026-09-01 23:50:46",2153.7,2,dariushafshar
541,16785321,HaoChi,"2026-09-02 08:32:17",2152.5,2,"lishi321,moxi21"
542,16659395,HyperX,"2026-09-01 15:04:00",2150.4,2,"diversedharun,harishinkaggle"
543,16634156,"Hiroyasu Okuno","2026-09-02 14:06:50",2146.9,2,hiroyasuokuno
544,16803930,"Farrukh Ismoilov","2026-09-02 11:30:29",2145.8,2,fismoilo
545,16750416,G!vIOne,"2026-08-31 05:37:40",2143.5,2,gvione
546,16652536,Satoshi_SsSs,"2026-09-02 13:57:44",2141.1,2,satoshissss
547,16698136,"David Estevez","2026-09-03 00:37:30",2139.4,2,destbreso
548,16793895,"Moh Notif","2026-09-02 22:05:39",2135.9,2,mohnotif
549,16624934,"Haramball forever!","2026-09-02 09:18:08",2134.8,2,envyy23120093
550,16665700,张广麒,"2026-08-31 08:41:33",2134.7,2,zzggqq
551,16793396,...,"2026-09-02 11:12:27",2133.7,2,shackles6966
552,16735837,yaki-imo,"2026-09-02 05:06:46",2128.6,2,taichiakiyama
553,16682183,lihaha.36,"2026-09-02 16:51:46",2127.9,2,lihaha36
554,16764349,Solo,"2026-09-01 15:13:54",2122.4,2,solosolo
555,16778388,"straw hats","2026-09-02 18:16:16",2121.2,2,rushikeshgaonkar
556,16652750,"Bahadir Selim Bakla ","2026-09-02 11:21:09",2120.5,2,bahadirselimbakla
557,16779831,地里偷偷尿尿,"2026-09-02 04:17:57",2120.2,2,jjsdfd22
558,16735094,RngRng,"2026-09-02 23:51:40",2119.4,2,rngrng
559,16658732,Olympus,"2026-09-03 00:18:32",2118.9,2,jiseungwoo
560,16670371,rkd,"2026-09-02 06:34:59",2118.9,2,ryookd
561,16730473,Kyohei,"2026-09-02 21:57:46",2113.7,2,kyohei3
562,16715235,l1aF,"2026-09-02 11:05:45",2111.4,2,hhhoang
563,16732748,"revenge pokekaggler","2026-09-02 16:58:09",2111.2,2,denden12
564,16810171,kta_jpn,"2026-09-03 00:18:47",2110.6,2,ktajpn
565,16731834,Kamma,"2026-09-02 02:35:42",2109.2,2,"cheliu0307,makerfly"
566,16652272,"nadhir hasan","2026-09-02 09:46:26",2107.0,2,nadhirhasan
567,16654704,mandgeee,"2026-09-02 19:24:00",2106.8,2,mandgeee
568,16639871,"Aura Farming","2026-08-31 18:01:31",2106.5,2,gauthieravite
569,16632566,maco-macoo,"2026-09-01 12:51:49",2106.4,2,macomacoo
570,16709126,"Jamie Nojek","2026-09-02 20:09:43",2106.1,2,jamienojek
571,16797393,lingmingzi,"2026-09-02 13:45:50",2105.6,2,lingmingzi
572,16714057,"T0m0t0m0 W","2026-08-30 07:55:00",2104.4,2,t0m0t0m0w
573,16793656,王子铖,"2026-09-02 15:06:03",2103.4,2,aurantium
574,16623371,MoZayed,"2026-09-01 20:31:54",2102.9,2,mohamedzayedahmed
575,16712121,"Hai Dang","2026-08-30 08:06:26",2102.8,2,haidang2405
576,16622509,Ali,"2026-09-02 17:27:25",2101.8,2,asalhi
577,16760490,"nir afek","2026-08-30 21:08:22",2101.7,2,nirafek
578,16786126,"Max Bloom","2026-09-03 00:02:21",2101.4,2,maxbloom
579,16753646,"[Deleted] 7d100524-25e6-4751-98db-b4fdce26a5ee","2026-09-02 14:22:45",2098.4,2,del=effabded1aa6d176
580,16732221,ringbearer,"2026-08-30 09:45:04",2097.1,2,mehmetbarankrat
581,16794740,"Alexander R Luz","2026-09-03 01:23:23",2096.5,2,alexanderrluz
582,16664392,AdamHsieh,"2026-09-02 08:46:40",2095.8,2,adamhsieh
583,16732055,DASH村,"2026-09-02 01:43:26",2095.1,2,sobameshi
584,16739543,"Akshay #2","2026-08-31 15:39:22",2095.0,2,theakshay
585,16707467,kay.liechtenstein,"2026-09-02 21:02:43",2095.0,2,kayliechtenstein
586,16639731,williamrawling,"2026-09-03 00:00:59",2093.7,2,williamrawling
587,16749034,digitalChaos,"2026-08-31 14:50:30",2090.5,2,digitalchaos666
588,16721384,Hackoholics,"2026-09-02 02:00:49",2089.2,2,"limyenhui,richierx"
589,16691512,"Hongxin Su","2026-08-30 12:14:25",2088.4,2,hongxinsu
590,16762769,"Jacques Buis","2026-09-02 15:30:28",2088.4,2,jacquesbuis
591,16762935,"ibr mo sal","2026-09-02 17:30:54",2087.2,2,ibrmosal
592,16667479,"Leon Christians","2026-09-03 00:07:03",2083.2,2,leonchristians
593,16806014,"weihao huang2004","2026-09-02 09:33:34",2082.7,2,weihaohuang2004
594,16779519,"Xiangsong Tian","2026-09-02 06:06:16",2080.9,2,xiangsongtian25
595,16705523,"Brian Chua","2026-09-02 06:33:24",2078.8,2,chuazhengweibrian
596,16760241,"Collin Christensen","2026-09-02 17:41:55",2074.1,2,cchristens
597,16659103,Arin,"2026-09-01 16:15:10",2071.9,2,skarin
598,16783642,base_camp_2002,"2026-09-02 00:22:12",2070.9,2,basecamp2002
599,16769967,"Bill Fan","2026-09-02 08:23:52",2070.8,2,billfan88
600,16762289,NineThree,"2026-09-02 15:53:24",2070.6,2,xiaoazuzong
601,16804863,JezzLynn,"2026-09-02 16:49:03",2070.5,2,jezzlin
602,16738820,"Ying Li","2026-09-02 14:39:23",2069.8,2,lyee919
603,16681007,AkiraOnojp,"2026-09-02 13:01:48",2069.3,2,akiraonojp
604,16730881,hank0123,"2026-09-02 15:16:00",2069.2,2,hank0123
605,16694186,souju00,"2026-09-01 09:06:28",2068.3,2,souju00
606,16694016,"Prajwal M","2026-09-02 16:15:52",2068.2,2,estrick
607,16633552,Unkn0wn,"2026-08-31 21:04:39",2068.1,2,"harnadshilpa,nagendraadisesha"
608,16734822,Zcy,"2026-08-30 15:01:54",2067.9,2,laura831
609,16660987,AdrianWang2003,"2026-09-02 10:11:16",2067.6,2,"adrianwang2003,benlou04"
610,16769990,delai50,"2026-09-02 16:01:52",2067.5,2,delai50
611,16665357,XW,"2026-08-31 14:08:45",2067.3,2,xuewei
612,16690805,"Alejandro Ayestaran","2026-09-03 00:29:38",2066.5,2,alejandroayestaran
613,16726559,william,"2026-09-02 02:50:48",2065.9,2,hiricodev
614,16798317,"Baran Akyıldız","2026-09-02 21:03:36",2065.8,2,baranakyldz
615,16626191,"kevin park","2026-09-02 22:46:35",2065.2,2,k3v1npark
616,16655758,patience,"2026-09-02 14:16:06",2064.7,2,"weirdocurry,wenjunkai124"
617,16718138,Haalandspring,"2026-09-02 08:32:01",2061.9,2,haalandspring
618,16625220,thisray,"2026-09-01 07:55:59",2061.7,2,thisray
619,16712329,"Andrej Carpenter","2026-09-02 07:07:24",2060.6,2,andrejcarpenter
620,16764068,"Chika Komari","2026-09-02 11:18:48",2059.1,2,gothamjocker
621,16746796,kaguramena,"2026-09-01 09:53:07",2058.5,2,kaguramena
622,16669911,"Batuhan Ustun","2026-09-02 11:38:43",2058.2,2,batustun
623,16653199,Koba,"2026-09-02 15:11:48",2058.0,2,zone0906
624,16683567,supr3mum,"2026-08-31 17:58:38",2054.5,2,friklez
625,16770089,ouga,"2026-08-30 07:52:29",2053.8,2,ouga1shizawa
626,16798174,"Jan Bartos","2026-09-01 21:31:27",2052.6,2,janbartos
627,16640472,"Vsevolod Rakita","2026-08-31 10:13:51",2052.0,2,vsevolodrakita
628,16730946,"Bohannn Wang","2026-08-31 10:41:10",2049.2,2,bohannnwang
629,16727536,lelelove1225,"2026-08-31 21:51:00",2049.0,2,lelelove1225
630,16640873,"Takumu Hata","2026-08-31 09:40:42",2045.2,2,takumuhata
631,16687649,track,"2026-08-31 11:08:57",2044.8,2,"ahmedberatozer,omerlleez"
632,16657931,t-enstar,"2026-09-02 20:05:01",2043.9,2,tstustatama
633,16655296,"peeta pit","2026-09-02 12:57:59",2043.7,2,peetapit
634,16693215,"Izzoudine Mohamed KANTA","2026-09-02 23:45:23",2043.5,2,izzoudeenkanta
635,16664609,Re2lawd,"2026-08-31 05:42:43",2043.4,2,re2lawd
636,16742139,ALLAI,"2026-09-02 02:02:10",2043.0,2,glorysing
637,16778792,"Karthik #2","2026-09-02 17:15:47",2042.5,2,karg14
638,16707547,Lin,"2026-09-02 14:26:11",2042.5,2,linjianrong
639,16748866,masayoshi,"2026-09-01 11:16:36",2040.9,2,masayoshi64
640,16696997,coolin666,"2026-09-02 11:27:39",2040.3,2,coolin666
641,16771558,"Vitalie Cervinschi","2026-09-01 00:08:11",2039.9,2,vitaliecervinschi
642,16655311,"Plant City Planter","2026-09-02 19:03:12",2038.4,2,michaellombard
643,16658962,"Fabian Friedland","2026-09-01 02:35:18",2037.5,2,fabotelli
644,16745949,"Miaohua Zhang","2026-09-03 00:34:57",2036.7,2,miaohuazhang
645,16785924,Abhinav_26104,"2026-08-31 15:17:41",2036.6,2,abhinav26104
